year,price,transmission,mileage,tax,mpg,engineSize,Make
2013,7667.0,0,60000.0,30,55.4,1.2,5
2019,18530.0,2,9961.0,145,52.3,1.6,5
2017,14995.0,2,41000.0,0,72.4,2.0,5
2018,12200.0,0,32155.0,150,58.9,1.0,1
2019,24400.0,1,32025.0,150,47.9,2.0,0
2019,28450.0,2,7350.0,145,48.7,2.0,0
2019,17000.0,1,17523.0,145,45.6,1.0,1
2016,11399.0,1,36670.0,20,58.9,1.6,1
2018,54950.0,2,13896.0,145,32.1,2.9,5
2013,8762.0,0,35570.0,0,68.9,1.6,1
2017,13498.0,2,18732.0,20,58.9,1.6,1
2019,14290.0,0,4772.0,145,60.1,1.0,6
2019,23795.0,0,1817.0,145,44.1,2.0,1
2018,15949.0,0,31007.0,145,31.7,2.5,4
2018,13995.0,0,11000.0,145,68.9,1.5,3
2018,17742.0,0,25311.0,145,53.3,1.5,1
2020,16998.0,0,400.0,145,46.3,1.2,4
2014,10299.0,0,22967.0,160,46.3,1.2,6
2019,25992.0,1,3300.0,145,48.7,2.0,5
2019,38950.0,2,5484.0,145,44.1,2.0,5
2014,8991.0,0,17820.0,20,60.1,1.2,1
2016,9498.0,0,20150.0,20,60.1,1.2,1
2019,22646.0,0,123.0,145,52.3,1.5,0
2014,16000.0,0,46622.0,205,47.9,2.0,5
2018,18980.0,0,12769.0,145,52.3,1.5,0
2019,13760.0,1,6306.0,145,48.7,1.0,3
2016,7790.0,0,54503.0,0,65.7,1.0,3
2017,14498.0,2,16186.0,20,61.4,1.4,1
2015,11490.0,0,26000.0,30,67.3,2.0,0
2013,9730.0,2,80248.0,125,58.9,2.0,5
2017,11795.0,0,49672.0,145,61.4,1.6,1
2019,27840.0,2,3829.0,145,50.4,2.0,0
2019,16695.0,0,12500.0,145,55.4,1.6,1
2017,13000.0,0,19000.0,150,57.6,1.4,5
2016,12498.0,0,16793.0,30,57.6,1.5,0
2019,22766.0,1,5767.0,145,48.7,2.0,0
2018,40444.0,1,48700.0,150,32.8,3.0,5
2018,12998.0,0,2555.0,150,53.3,1.0,3
2015,10720.0,0,53362.0,125,60.1,2.0,3
2016,13599.0,0,43733.0,125,60.1,2.0,2
2018,15990.0,2,15237.0,145,70.6,1.6,1
2016,16792.0,2,26301.0,20,70.6,2.0,5
2018,15995.0,0,13000.0,145,62.8,1.6,6
2018,23425.0,2,18610.0,145,41.5,2.0,1
2018,11800.0,0,11456.0,145,65.7,1.0,3
2017,22990.0,2,33492.0,145,60.1,2.0,0
2020,16995.0,0,4000.0,145,41.5,1.4,4
2018,7259.0,0,30549.0,145,57.7,1.2,4
2013,5995.0,0,55000.0,20,60.1,1.0,1
2013,6485.0,0,78000.0,0,76.4,1.5,3
2015,9591.0,0,26261.0,20,60.1,1.2,1
2019,26350.0,2,7106.0,145,65.7,2.0,0
2019,27992.0,2,9756.0,150,65.7,2.0,0
2017,12699.0,0,36710.0,145,64.2,1.5,3
2017,10591.0,2,14097.0,150,47.9,1.2,4
2017,13698.0,0,41457.0,150,54.3,2.0,3
2019,66990.0,1,6000.0,145,29.7,2.9,5
2019,20000.0,0,3547.0,150,35.3,1.5,3
2017,9400.0,0,10268.0,125,52.3,1.0,3
2018,14794.0,0,38093.0,145,37.7,2.5,4
2019,20495.0,0,99.0,145,44.1,1.0,1
2019,12990.0,0,13349.0,150,60.1,1.0,6
2015,10280.0,0,61335.0,30,67.3,2.0,5
2020,22480.0,0,910.0,145,43.5,1.5,1
2019,20687.0,1,10324.0,145,45.6,1.5,1
2017,7350.0,0,16756.0,145,57.7,1.2,3
2019,27545.0,1,5059.0,135,52.3,2.5,2
2017,16798.0,0,35667.0,145,54.3,2.0,3
2016,15499.0,0,27961.0,30,67.3,2.0,5
2016,20630.0,0,14595.0,200,39.8,2.0,1
2018,12500.0,0,4900.0,145,60.1,1.0,6
2017,7990.0,0,39178.0,150,64.2,1.0,6
2017,15991.0,0,23466.0,150,47.1,1.2,2
2013,9690.0,0,37838.0,125,53.3,1.4,5
2018,10990.0,0,15958.0,150,58.9,1.5,2
2019,46450.0,2,9374.0,145,37.2,3.0,0
2015,6650.0,0,29861.0,30,55.4,1.2,4
2015,10000.0,0,22908.0,20,60.1,1.2,1
2018,18650.0,0,26882.0,145,46.3,1.4,1
2015,6395.0,0,42000.0,30,54.3,1.2,3
2019,21900.0,0,6012.0,145,51.4,1.6,5
2016,15999.0,0,23649.0,30,64.2,2.0,1
2018,10490.0,0,8864.0,150,64.2,1.1,3
2019,18990.0,0,15598.0,150,51.4,2.0,1
2019,28950.0,2,4443.0,145,38.2,1.5,5
2018,13449.0,1,29765.0,145,31.0,1.5,3
2017,13000.0,0,46000.0,125,52.3,1.5,0
2019,24215.0,0,4488.0,145,62.8,1.6,6
2017,11495.0,2,11184.0,20,60.1,1.2,6
2010,5995.0,0,113000.0,200,49.6,2.0,3
2020,64995.0,2,2000.0,145,32.8,3.0,5
2017,8999.0,0,35304.0,20,60.1,1.0,1
2019,14990.0,2,1536.0,145,60.1,1.0,6
2019,47995.0,1,5305.0,145,25.5,3.0,1
2015,11500.0,1,14864.0,0,78.0,1.5,2
2017,14498.0,0,9146.0,150,61.7,1.7,4
2019,33500.0,2,256.0,150,33.2,2.0,5
2015,7991.0,0,26000.0,30,61.4,1.5,3
2020,16990.0,0,1.0,150,50.4,1.0,1
2016,13500.0,0,23212.0,125,53.3,1.4,5
2019,20498.0,2,5193.0,145,43.5,1.5,1
2019,16499.0,0,7991.0,150,40.3,1.5,3
2019,26950.0,2,2029.0,150,51.4,2.0,5
2018,14500.0,1,28526.0,135,78.5,1.6,4
2018,17990.0,0,21316.0,145,46.3,1.4,1
2016,18999.0,1,35159.0,260,37.2,3.0,0
2019,14799.0,2,13501.0,150,57.7,1.0,6
2015,9495.0,1,9767.0,160,43.5,1.6,4
2019,20490.0,2,2983.0,145,44.8,1.5,5
2016,18500.0,1,30000.0,0,188.3,1.4,1
2019,24480.0,2,7895.0,145,40.9,1.5,0
2017,11995.0,0,60591.0,30,61.7,1.7,4
2016,29998.0,2,26363.0,305,34.0,3.0,0
2018,9900.0,0,5943.0,145,43.5,1.2,3
2019,24499.0,0,5000.0,145,42.8,2.0,6
2020,28490.0,0,10.0,145,39.8,1.5,5
2014,9999.0,0,38995.0,30,53.3,1.4,1
2018,9990.0,0,14615.0,150,58.9,1.5,2
2018,10990.0,0,11238.0,145,65.7,1.0,3
2014,8391.0,0,11254.0,30,56.5,1.0,3
2017,9495.0,0,9626.0,150,58.9,1.5,2
2014,26990.0,1,37563.0,205,47.1,3.0,0
2018,16950.0,2,28624.0,145,58.9,1.5,3
2014,5691.0,0,23757.0,125,49.6,1.2,6
2017,12430.0,0,35050.0,0,74.3,1.5,3
2019,26850.0,2,7079.0,145,65.7,2.0,0
2019,44190.0,1,5932.0,145,34.0,3.0,1
2017,12190.0,0,50000.0,20,61.4,1.6,1
2015,12822.0,0,31851.0,30,56.5,1.4,5
2018,11500.0,0,16988.0,145,56.5,1.0,3
2016,8510.0,0,11339.0,0,65.7,1.0,3
2016,11477.0,0,28000.0,0,83.1,1.6,5
2013,6300.0,0,48339.0,20,67.3,1.6,6
2017,17500.0,1,14511.0,145,54.3,2.0,3
2016,8690.0,0,22792.0,20,58.9,1.0,1
2017,10490.0,0,27754.0,20,60.1,1.2,1
2019,15495.0,2,5136.0,145,45.6,1.0,1
2017,10000.0,0,9867.0,150,64.2,1.1,3
2013,10998.0,2,74712.0,205,42.8,2.0,0
2020,21991.0,0,1211.0,145,49.6,1.0,3
2019,24000.0,0,2411.0,145,39.2,2.0,5
2019,24000.0,2,5547.0,145,47.9,2.0,0
2018,14000.0,0,8265.0,145,52.3,1.4,4
2019,15800.0,0,2751.0,145,58.9,1.0,3
2019,16500.0,0,4591.0,145,58.9,1.0,3
2016,6700.0,0,18567.0,20,62.8,1.0,1
2019,26972.0,1,123.0,145,38.7,2.0,0
2016,8000.0,1,17035.0,0,67.0,1.0,2
2018,13890.0,2,8823.0,145,45.6,1.0,1
2017,21952.0,2,7696.0,30,67.3,2.0,5
2019,18000.0,0,7000.0,145,53.3,1.6,1
2019,25990.0,2,6596.0,150,51.4,2.0,0
2017,8250.0,0,23195.0,20,60.1,1.2,6
2016,19841.0,2,30968.0,160,44.1,2.0,0
2017,7350.0,0,6875.0,150,60.1,1.0,4
2018,12995.0,0,33019.0,145,74.3,1.5,3
2019,12495.0,0,9473.0,145,47.9,1.5,2
2020,28000.0,0,709.0,145,55.4,2.0,1
2019,31990.0,1,5000.0,145,51.4,2.0,5
2018,13295.0,0,26451.0,145,60.1,1.0,3
2015,14490.0,0,22073.0,160,49.6,2.2,2
2018,27495.0,2,24525.0,145,42.8,3.0,1
2018,9870.0,0,6669.0,145,46.3,1.2,4
2015,7250.0,0,36620.0,0,65.7,1.0,3
2019,21773.0,1,123.0,145,49.6,2.0,0
2017,21849.0,2,26385.0,235,42.8,2.2,4
2017,10490.0,0,30261.0,145,60.1,1.2,1
2017,19698.0,2,25088.0,0,166.0,1.4,1
2017,9790.0,0,18015.0,145,60.1,1.0,1
2016,15621.0,0,32927.0,125,60.1,2.0,0
2020,27995.0,2,3000.0,145,36.2,1.6,4
2016,7900.0,0,12869.0,0,69.0,1.0,2
2019,77880.0,2,6506.0,145,31.4,3.0,0
2019,33640.0,2,5023.0,145,47.9,2.0,5
2015,14999.0,0,40052.0,300,35.3,3.0,0
2015,16490.0,2,45521.0,160,51.4,2.0,5
2017,9450.0,1,7235.0,0,67.3,1.0,2
2014,18499.0,0,37245.0,235,37.7,2.0,5
2019,23985.0,1,10.0,145,44.8,1.5,5
2015,15998.0,0,30324.0,235,43.5,2.2,3
2015,6497.0,0,22020.0,30,57.6,1.2,4
2013,12791.0,2,55642.0,145,55.4,2.0,0
2017,18000.0,0,18140.0,145,60.1,2.0,3
2020,53988.0,1,5000.0,145,34.0,3.0,0
2015,18998.0,2,44000.0,145,54.3,3.0,5
2017,16640.0,2,22001.0,145,54.3,2.0,3
2015,7790.0,0,30947.0,0,65.7,1.0,3
2016,10061.0,0,25544.0,0,74.3,1.5,3
2017,15600.0,0,47196.0,145,54.3,2.0,4
2019,12291.0,0,8619.0,150,48.7,1.0,1
2018,9940.0,0,18848.0,145,58.9,1.5,2
2015,10741.0,0,36724.0,0,74.3,1.6,1
2015,9390.0,2,23408.0,20,60.1,1.2,6
2019,16800.0,0,4586.0,145,51.4,1.0,3
2019,18980.0,0,5500.0,145,42.8,1.5,0
2019,9280.0,0,2238.0,145,49.6,1.0,4
2018,16699.0,1,33943.0,145,28.0,2.5,4
2019,8999.0,0,9052.0,150,57.7,1.0,6
2014,6995.0,0,69984.0,30,61.4,1.6,3
2016,18286.0,2,35300.0,125,57.6,2.0,0
2019,15995.0,0,5636.0,145,58.9,1.6,4
2017,13500.0,2,8863.0,125,51.4,1.0,3
2015,6750.0,0,18050.0,20,61.4,1.0,4
2014,14500.0,2,35423.0,200,47.9,2.0,5
2017,19470.0,2,39589.0,240,42.8,2.2,4
2019,11250.0,2,2014.0,145,55.4,1.0,2
2017,15700.0,0,22889.0,145,67.3,2.0,5
2016,9395.0,0,16812.0,30,58.9,1.0,4
2016,9180.0,0,22762.0,0,65.7,1.0,3
2018,13998.0,0,11893.0,145,44.1,1.0,4
2019,16390.0,0,50.0,145,44.1,1.0,4
2014,21498.0,2,24528.0,300,32.8,4.4,0
2016,20000.0,0,11644.0,160,48.7,2.0,3
2013,6890.0,0,14602.0,30,54.3,1.2,3
2018,7450.0,0,15998.0,145,69.0,1.0,2
2017,16498.0,2,24354.0,145,64.2,2.0,0
2018,17950.0,0,19500.0,145,47.9,2.0,3
2017,20489.0,1,14393.0,145,48.7,2.0,0
2018,18991.0,0,19460.0,145,67.3,2.0,3
2017,11200.0,0,21467.0,20,68.9,1.5,3
2019,19990.0,2,2000.0,145,44.8,1.5,1
2016,5945.0,0,22444.0,20,62.8,1.0,6
2012,4995.0,0,54700.0,20,68.9,1.4,3
2016,13795.0,1,57851.0,30,64.2,2.0,0
2019,23500.0,1,6992.0,145,38.7,2.0,5
2017,19995.0,1,19096.0,0,74.3,1.8,2
2019,26990.0,2,9901.0,150,42.8,2.0,6
2019,15950.0,0,9572.0,145,80.7,1.5,3
2019,32000.0,2,4025.0,145,50.4,3.0,0
2016,23912.0,2,33500.0,200,45.6,3.0,5
2016,9499.0,0,29535.0,20,67.3,1.6,2
2018,15325.0,0,11939.0,145,68.9,2.0,1
2016,16495.0,0,29086.0,125,60.1,2.0,6
2017,18520.0,0,17327.0,145,41.5,2.0,3
2016,12299.0,1,57701.0,30,62.8,2.0,0
2019,22065.0,0,3886.0,145,50.4,2.0,1
2016,7798.0,0,36242.0,125,50.4,1.4,4
2018,9699.0,0,12698.0,145,43.5,1.2,3
2019,22499.0,1,5419.0,145,48.7,1.5,1
2014,8599.0,0,152420.0,20,67.3,2.0,1
2014,17250.0,1,44000.0,260,36.7,2.0,5
2017,16698.0,0,38302.0,20,67.3,2.0,1
2019,22500.0,0,2252.0,145,41.5,1.5,0
2017,9998.0,0,23500.0,150,60.1,1.2,1
2019,31972.0,2,2502.0,145,30.1,2.0,6
2015,14799.0,0,34897.0,160,46.3,2.0,5
2017,10449.0,0,30847.0,20,60.1,1.2,1
2017,9499.0,0,31783.0,20,60.1,1.2,1
2017,8990.0,0,30099.0,150,62.8,1.0,3
2016,13498.0,2,18344.0,20,61.4,1.4,1
2019,14715.0,2,12832.0,145,61.4,1.0,6
2018,23999.0,2,17493.0,150,39.8,3.0,0
2019,19970.0,1,8837.0,135,78.5,1.6,4
2017,8895.0,0,21103.0,145,60.1,1.0,1
2016,17998.0,0,49936.0,145,56.5,2.0,5
2014,6990.0,0,29000.0,30,54.3,1.2,3
2017,17900.0,0,20488.0,145,48.7,1.4,1
2015,9995.0,1,50033.0,0,86.0,1.5,2
2018,13326.0,0,21716.0,145,52.3,1.0,4
2017,12991.0,2,27720.0,150,60.1,1.2,1
2019,16000.0,0,3557.0,145,55.4,1.0,3
2018,11000.0,0,4256.0,145,55.4,1.2,4
2015,8250.0,0,20085.0,20,60.1,1.0,1
2018,14401.0,0,23457.0,150,54.3,1.4,1
2016,15998.0,2,39238.0,30,62.8,2.0,1
2019,19990.0,2,9900.0,145,37.7,2.0,3
2015,8995.0,0,68826.0,30,65.7,2.0,1
2019,28450.0,2,5500.0,145,47.1,2.0,5
2014,12020.0,0,23550.0,145,49.6,1.8,5
2019,17498.0,0,6720.0,145,47.1,1.5,1
2019,10660.0,0,5988.0,145,47.9,1.5,2
2019,19750.0,2,5888.0,150,51.4,1.5,0
2017,15995.0,1,7637.0,145,38.2,1.5,3
2015,10490.0,0,21563.0,150,50.4,1.6,0
2018,25980.0,2,21694.0,150,54.3,2.0,0
2015,8090.0,0,64708.0,150,53.3,1.7,4
2019,23440.0,2,23.0,145,65.7,2.0,0
2018,10999.0,0,35880.0,145,62.8,1.0,3
2008,2500.0,0,98500.0,200,42.2,1.6,3
2019,9795.0,0,6979.0,145,46.3,1.2,4
2017,8190.0,0,31504.0,145,64.2,1.0,6
2017,21200.0,2,16781.0,145,47.9,1.4,5
2019,25500.0,1,7400.0,145,38.7,2.0,5
2015,6498.0,0,41823.0,30,55.4,1.2,4
2017,13350.0,0,18000.0,30,53.3,1.4,1
2016,10498.0,0,15728.0,0,65.7,1.0,3
2016,10795.0,0,15047.0,20,60.1,1.0,3
2020,26990.0,2,104.0,145,50.4,2.0,0
2019,22501.0,0,4045.0,145,50.4,2.0,1
2020,31150.0,0,101.0,145,40.4,1.5,0
2017,10299.0,0,21152.0,145,65.7,1.0,3
2019,12999.0,0,7604.0,145,48.7,1.0,1
2017,7969.0,0,4750.0,125,54.3,1.2,3
2016,8999.0,0,21975.0,0,65.7,1.0,3
2015,8998.0,0,10172.0,20,60.1,1.0,3
2016,12890.0,2,30525.0,30,53.3,1.4,1
2017,11395.0,0,14328.0,20,60.1,1.2,1
2018,17990.0,0,30875.0,145,54.3,2.0,3
2020,20990.0,0,5000.0,145,57.7,1.6,1
2019,15399.0,2,1889.0,145,45.6,1.0,1
2018,11000.0,0,9540.0,145,65.7,1.0,3
2017,16507.0,1,26800.0,30,65.7,2.0,0
2019,30950.0,2,7586.0,145,41.5,2.0,0
2017,8990.0,0,7368.0,145,68.9,1.0,2
2017,10099.0,0,25666.0,150,60.1,1.0,1
2016,10000.0,0,10699.0,20,68.9,1.5,3
2017,17490.0,0,7898.0,125,52.3,1.4,5
2017,16295.0,0,26789.0,150,60.1,2.0,3
2015,19200.0,0,21565.0,200,47.9,2.0,5
2020,27950.0,2,100.0,145,51.4,2.0,0
2019,20295.0,0,9999.0,145,55.4,1.6,1
2018,10491.0,0,14128.0,145,55.4,1.1,3
2014,44990.0,1,60000.0,540,29.7,4.5,2
2016,8990.0,0,34521.0,20,58.9,1.2,6
2018,17995.0,0,16458.0,150,50.4,1.6,1
2018,16275.0,0,12879.0,145,53.3,1.5,0
2016,21995.0,2,26500.0,200,47.1,2.0,5
2018,19200.0,1,27175.0,135,74.3,1.8,2
2017,20999.0,2,24224.0,150,48.7,2.0,3
2019,39950.0,2,5491.0,145,26.9,3.0,0
2015,7150.0,0,35901.0,160,44.8,1.5,3
2018,10998.0,0,14840.0,145,56.5,1.5,2
2019,21990.0,0,6000.0,145,47.9,1.0,5
2019,21450.0,0,4000.0,145,47.1,1.0,5
2017,21400.0,2,31169.0,145,65.7,2.0,5
2017,24700.0,1,14079.0,145,65.7,2.0,5
2019,16499.0,1,4340.0,145,45.6,1.0,3
2019,15740.0,0,4933.0,150,51.4,1.0,3
2019,20990.0,0,10.0,145,55.4,1.6,1
2017,9500.0,0,24321.0,0,65.7,1.0,3
2015,18900.0,2,54660.0,235,42.8,3.0,1
2018,14995.0,1,1000.0,145,48.7,1.0,3
2019,20000.0,0,1085.0,145,51.4,1.0,3
2019,54783.0,2,7536.0,145,24.8,3.0,0
2019,23650.0,1,7000.0,135,85.6,1.8,2
2016,13500.0,1,42574.0,20,60.1,1.4,5
2019,13300.0,1,1987.0,150,48.7,1.0,3
2018,7099.0,0,10578.0,145,56.5,1.0,2
2017,17450.0,0,31000.0,145,70.6,2.0,5
2016,7990.0,0,32917.0,0,65.7,1.0,3
2015,12495.0,0,63439.0,20,67.3,2.0,1
2018,24000.0,2,9153.0,145,45.6,1.4,5
2019,19290.0,2,4628.0,145,50.4,2.0,1
2019,17491.0,0,6416.0,145,45.6,1.5,1
2019,18250.0,0,12088.0,145,39.2,1.5,3
2019,24522.0,2,11923.0,145,48.7,2.0,0
2018,14995.0,0,26841.0,145,61.4,1.6,1
2020,25690.0,2,4997.0,145,53.3,2.0,1
2017,17990.0,2,36687.0,125,57.6,2.0,0
2019,25000.0,1,21963.0,150,39.2,2.0,1
2019,33000.0,1,5207.0,145,38.2,2.0,5
2013,16990.0,1,80000.0,300,37.7,3.0,0
2018,12250.0,0,15463.0,150,52.3,1.0,1
2018,15800.0,2,6834.0,150,48.7,1.0,3
2017,8995.0,1,51032.0,30,58.0,1.3,2
2015,5895.0,0,26031.0,20,58.8,1.0,6
2015,7995.0,0,24600.0,20,67.3,1.6,6
2019,31450.0,1,7000.0,145,44.1,2.0,1
2018,10590.0,0,11363.0,145,61.4,1.0,6
2017,10945.0,2,16810.0,20,60.1,1.2,6
2017,7498.0,0,24102.0,150,68.9,1.0,2
2015,9999.0,0,37759.0,0,80.7,1.6,5
2019,26000.0,1,10254.0,150,49.6,2.0,5
2015,8795.0,1,21140.0,145,47.9,1.6,3
2018,8450.0,0,10432.0,145,57.7,1.2,3
2016,13990.0,2,28890.0,125,50.4,1.4,1
2018,10200.0,0,4047.0,145,55.4,1.1,3
2020,19980.0,2,500.0,145,46.3,1.0,1
2019,13499.0,0,9946.0,145,44.1,1.0,4
2019,22001.0,2,5700.0,150,42.2,1.5,5
2008,2500.0,0,77500.0,165,45.6,1.4,3
2017,21299.0,1,19351.0,145,51.4,3.0,0
2017,12790.0,0,31959.0,145,48.7,1.5,3
2017,9600.0,0,36185.0,150,74.3,1.4,1
2014,9999.0,0,63169.0,30,64.2,2.0,0
2016,18769.0,1,14837.0,160,44.1,2.0,1
2016,13650.0,1,35500.0,30,56.5,1.4,5
2019,22995.0,0,4500.0,145,64.2,2.0,6
2018,8995.0,0,5699.0,145,56.5,1.0,2
2016,13499.0,0,26203.0,20,60.1,1.0,5
2019,19989.0,2,16068.0,150,64.2,2.0,1
2020,29799.0,1,897.0,135,201.8,1.4,6
2002,1600.0,0,140000.0,325,32.1,2.0,2
2017,20945.0,2,34764.0,145,52.3,3.0,0
2019,10999.0,0,16101.0,145,47.9,1.5,2
2005,1495.0,0,93839.0,260,40.9,1.6,1
2019,23495.0,2,83.0,145,64.2,2.0,6
2015,7491.0,0,38711.0,20,60.1,1.2,6
2006,2250.0,0,87743.0,165,49.6,2.0,2
2017,6999.0,0,14000.0,145,64.2,1.0,1
2020,27989.0,1,8256.0,145,37.7,2.0,1
2016,13995.0,2,24465.0,30,58.9,1.4,5
2011,3990.0,0,55000.0,20,61.4,1.0,2
2019,31998.0,2,30.0,145,33.2,2.0,5
2018,12399.0,0,29099.0,145,74.3,1.5,3
2017,11783.0,1,23000.0,0,57.7,0.0,3
2018,10391.0,0,13382.0,145,64.2,1.0,6
2020,36750.0,1,3678.0,150,34.9,2.0,6
2018,16490.0,1,15300.0,145,47.1,1.5,1
2017,12399.0,0,24016.0,145,47.9,1.6,3
2016,11200.0,2,32313.0,125,51.4,1.2,6
2014,6800.0,0,53500.0,30,56.5,1.0,3
2019,19990.0,0,3303.0,145,42.8,1.5,0
2016,9400.0,0,82156.0,125,52.3,1.5,0
2017,9689.0,2,33090.0,0,57.7,1.0,3
2017,9999.0,0,20000.0,0,65.7,0.0,3
2012,9890.0,2,46179.0,125,53.3,1.4,5
2019,18995.0,2,4500.0,145,44.1,1.5,6
2019,17990.0,0,4304.0,145,47.1,1.5,1
2016,11987.0,2,21720.0,125,51.4,1.2,6
2019,19980.0,0,5701.0,145,64.2,2.0,0
2017,24995.0,2,22086.0,145,62.8,2.0,5
2019,42460.0,1,2188.0,145,26.9,3.0,0
2013,12732.0,0,28204.0,30,62.8,2.0,0
2019,17200.0,0,3608.0,150,60.1,1.0,3
2017,8890.0,0,19810.0,20,60.1,1.2,6
2018,7600.0,0,15084.0,145,57.7,1.2,3
2017,15295.0,0,14491.0,30,61.7,1.7,4
2016,8990.0,0,12884.0,125,54.3,1.2,3
2020,26095.0,0,101.0,145,52.3,1.5,0
2017,10875.0,1,95521.0,145,70.6,2.0,0
2019,27640.0,1,11379.0,145,36.2,2.0,1
2019,39990.0,1,9210.0,145,42.8,2.0,0
2015,7991.0,0,18156.0,125,52.3,1.0,3
2017,13750.0,0,34309.0,30,55.4,1.4,5
2014,11990.0,1,73822.0,125,57.6,2.0,5
2009,4495.0,0,53556.0,160,50.4,2.0,1
2020,23995.0,0,1560.0,145,55.4,2.0,5
2016,10900.0,0,23138.0,145,47.9,1.6,3
2018,21890.0,2,10152.0,145,47.9,2.0,5
2015,18600.0,1,37128.0,145,54.3,2.0,5
2019,29491.0,1,4000.0,145,38.7,2.0,1
2019,16000.0,1,2356.0,145,45.6,1.5,6
2015,6793.0,0,123000.0,0,83.1,1.6,5
2017,14500.0,0,13681.0,145,65.7,2.0,0
2018,14995.0,1,2500.0,145,58.9,1.0,6
2019,18000.0,1,8572.0,145,72.4,1.6,6
2017,17799.0,0,20747.0,150,56.5,2.0,3
2017,21350.0,2,23027.0,145,44.8,1.4,6
2019,44450.0,2,6000.0,145,36.2,2.0,5
2019,20489.0,1,3800.0,150,51.4,1.6,1
2015,7250.0,0,19913.0,0,65.7,1.0,3
2017,7500.0,1,20588.0,145,67.0,1.0,2
2018,25475.0,1,15762.0,145,39.8,2.0,1
2018,15500.0,0,13034.0,150,65.7,2.0,3
2017,22995.0,2,31258.0,150,49.6,2.0,1
2019,15995.0,1,10000.0,145,56.5,1.5,3
2019,16500.0,0,6069.0,145,61.4,1.5,3
2017,13990.0,0,19452.0,20,68.9,2.0,1
2018,13000.0,0,16800.0,145,58.9,1.0,3
2018,9285.0,0,16899.0,150,58.9,1.2,4
2016,18402.0,0,23139.0,300,35.3,3.0,0
2018,13700.0,0,12686.0,145,57.7,1.0,3
2015,5600.0,0,17515.0,20,62.8,1.0,6
2019,14590.0,0,5417.0,145,56.5,1.5,3
2017,15998.0,2,26663.0,145,54.3,2.0,3
2012,3995.0,0,83000.0,0,85.6,1.6,3
2018,10495.0,0,23444.0,145,56.5,1.0,3
2019,26888.0,1,12123.0,145,32.8,2.0,1
2014,5999.0,0,19955.0,20,60.1,1.0,1
2015,6890.0,1,34878.0,200,43.6,1.6,4
2018,19999.0,0,11154.0,145,48.7,1.4,1
2015,6995.0,0,48000.0,20,60.1,1.2,6
2017,17950.0,0,26000.0,145,60.1,2.0,1
2015,9933.0,1,16186.0,165,44.8,1.6,3
2016,14899.0,0,28555.0,20,70.6,2.0,5
2016,9995.0,0,57761.0,20,68.9,1.6,6
2019,15499.0,0,7450.0,145,58.9,1.0,3
2017,26000.0,1,19304.0,150,39.8,2.0,1
2019,12390.0,0,10929.0,145,48.7,1.0,1
2017,7495.0,0,16791.0,145,69.0,1.0,2
2017,14298.0,0,45726.0,150,61.7,1.7,4
2017,12590.0,2,14478.0,0,74.3,1.5,3
2015,5490.0,0,31000.0,20,62.8,1.0,6
2019,17650.0,1,3323.0,145,45.6,1.0,3
2016,13495.0,2,33810.0,125,56.5,2.0,1
2020,55995.0,2,5000.0,145,34.9,3.0,0
2019,19850.0,1,1555.0,145,54.3,1.5,0
2019,28980.0,2,6093.0,150,48.7,2.0,0
2019,18995.0,2,5354.0,145,68.9,1.5,0
2018,16498.0,2,33546.0,145,67.3,2.0,0
2018,14598.0,0,6194.0,145,57.7,1.0,3
2018,30000.0,2,71587.0,145,54.3,2.0,0
2018,18995.0,0,10200.0,145,52.3,1.0,6
2009,2799.0,0,70103.0,145,47.1,1.2,3
2018,9400.0,0,30347.0,145,64.2,1.1,3
2019,13855.0,0,8422.0,145,56.5,1.6,1
2020,28995.0,2,1501.0,145,49.6,2.0,0
2017,17495.0,0,26587.0,20,67.3,2.0,3
2019,15270.0,0,12100.0,145,60.1,1.0,3
2019,24888.0,0,8129.0,145,46.3,2.0,0
2017,19950.0,1,10629.0,160,44.8,2.0,6
2016,6495.0,0,20957.0,0,68.9,1.0,6
2012,9500.0,0,63945.0,20,68.9,2.0,5
2017,14454.0,0,9324.0,145,47.1,1.8,2
2016,11499.0,0,10301.0,0,67.3,1.0,5
2020,21998.0,0,741.0,150,43.5,2.0,1
2015,11691.0,2,25166.0,150,53.3,2.0,6
2019,19400.0,2,9453.0,150,36.7,1.5,6
2016,19500.0,2,24790.0,265,37.2,3.0,0
2017,8330.0,0,11531.0,145,57.7,1.2,3
2017,20950.0,2,30148.0,150,54.3,2.0,0
2019,25995.0,1,1000.0,145,65.7,2.0,0
2019,17290.0,0,6811.0,145,45.6,1.5,1
2019,19995.0,0,2790.0,150,35.3,1.5,3
2008,3695.0,1,127000.0,280,34.5,2.0,1
2019,43499.0,1,8521.0,145,32.8,2.0,1
2019,16570.0,0,11960.0,150,52.3,1.0,3
2014,13995.0,0,62049.0,20,68.9,2.0,5
2018,10600.0,0,25151.0,145,57.7,1.0,3
2019,42500.0,1,1910.0,145,40.4,3.0,5
2017,17999.0,0,17000.0,145,51.4,1.4,5
2018,14795.0,0,15000.0,145,58.9,1.0,3
2019,22998.0,1,7030.0,145,74.3,1.5,3
2019,17390.0,0,3392.0,145,60.1,1.0,3
2018,9495.0,2,24007.0,145,67.3,1.0,2
2019,18500.0,2,3500.0,145,45.6,1.5,6
2019,16499.0,2,4423.0,145,46.3,1.0,1
